Student_ID,Age,Gender,Study_Hours_Per_Day,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Usage_Hours,Sleep_Hours,Extra_Curricular,Family_Income,Teacher_Rating,Performance_Level
325,24,Female,5.9,85.3,10,52.1,11.2,8.8,No,Low,4.9,High
326,21,Male,6.5,56.1,14,51.8,11.5,5.9,Yes,High,5.0,High
327,21,Male,3.3,65.7,4,30.6,9.1,8.5,Yes,High,1.3,Low
328,16,Male,7.4,55.9,5,74.3,8.6,6.8,Yes,Medium,1.6,High
329,19,Female,4.1,86.5,3,80.7,9.4,7.1,No,High,4.7,High
330,21,Male,7.3,50.2,4,54.7,8.4,7.2,No,Medium,4.6,High
331,21,Male,1.9,73.2,12,91.1,1.1,8.1,No,Low,1.9,High
332,20,Male,9.2,100.0,11,82.0,12.0,6.2,Yes,High,4.3,Excellent
333,16,Male,8.9,92.6,5,72.1,8.0,8.7,No,Medium,3.6,Excellent
334,23,Male,1.9,79.4,4,79.3,6.4,5.0,Yes,Medium,2.5,Medium
335,20,Male,9.4,84.7,9,83.9,6.0,6.1,No,High,1.6,Excellent
336,20,Female,5.8,80.2,5,66.9,3.6,8.1,Yes,High,2.4,High
337,22,Female,7.2,90.5,8,57.8,6.2,9.1,Yes,Low,3.3,High
338,19,Female,8.5,94.3,19,38.8,9.1,9.1,No,Medium,2.3,High
339,21,Male,1.3,88.3,17,58.3,3.8,6.0,No,Low,4.1,High
340,19,Male,2.1,59.1,3,68.5,10.3,6.5,No,Medium,2.9,Low
341,18,Female,3.3,68.6,12,96.4,3.3,5.6,No,Low,2.0,High
342,22,Female,5.0,89.2,3,40.8,10.4,7.7,Yes,Low,4.6,Medium
343,23,Female,3.8,91.2,12,83.0,7.4,6.2,No,Medium,2.4,High
344,19,Female,5.3,81.4,10,46.8,10.2,9.6,No,Medium,1.0,Medium
345,17,Female,2.3,85.7,10,97.0,5.6,6.1,Yes,Medium,4.2,High
346,18,Male,7.0,58.7,18,71.6,4.5,8.1,No,Low,1.5,High
347,16,Male,1.0,68.6,0,60.3,8.7,8.0,No,Low,4.8,Low
348,23,Male,3.9,76.7,13,54.3,5.0,7.0,No,High,1.2,Medium
349,18,Male,2.2,99.2,12,44.1,11.5,4.1,Yes,Low,2.6,Medium
350,22,Male,7.4,90.0,6,80.0,9.1,5.8,No,High,3.7,High
351,20,Female,8.9,59.6,0,74.5,5.7,8.2,Yes,Medium,1.4,High
352,20,Female,1.2,67.6,12,92.3,2.9,6.5,No,High,4.4,High
353,22,Male,8.0,60.8,4,71.8,7.1,4.4,Yes,High,4.4,High
354,24,Female,9.0,57.6,7,41.9,7.6,9.4,Yes,Medium,4.4,High
355,20,Male,9.8,56.0,13,77.8,11.7,7.5,No,Medium,2.2,High
356,16,Male,6.0,98.3,1,91.5,9.2,4.5,Yes,Medium,1.3,High
357,16,Female,3.6,95.3,18,99.3,3.8,4.3,No,High,4.2,Excellent
358,17,Male,3.6,74.2,3,78.0,3.9,4.6,No,Low,4.5,High
359,21,Male,4.1,77.4,1,50.3,7.4,10.0,No,Medium,2.3,Medium
360,24,Male,6.3,91.9,3,69.6,2.3,5.7,Yes,Medium,3.3,High
361,23,Female,5.2,82.4,5,66.0,8.7,8.2,Yes,High,4.1,High
362,20,Female,6.7,86.6,17,65.8,1.9,5.0,Yes,Medium,4.0,Excellent
363,16,Male,0.9,89.6,0,35.5,7.3,5.6,No,Low,1.7,Low
364,22,Male,1.5,74.2,12,43.6,11.8,4.0,Yes,Medium,2.8,Low
365,20,Female,9.8,98.7,14,66.7,10.6,9.1,Yes,Medium,1.1,Excellent
366,21,Female,10.0,81.4,8,85.9,10.3,10.0,No,Low,3.4,Excellent
367,22,Female,7.6,81.7,1,42.7,9.2,6.3,Yes,Medium,1.6,Medium
368,18,Female,2.9,57.1,13,41.5,11.2,5.3,Yes,Low,4.7,Medium
369,18,Male,9.6,99.4,3,83.2,11.2,5.0,Yes,Medium,2.1,Excellent
370,20,Male,2.5,53.5,18,78.3,2.8,5.6,No,Medium,2.9,High
371,21,Male,7.4,99.3,19,64.0,3.5,6.3,No,Medium,2.0,Excellent
372,24,Female,1.6,95.5,4,33.5,11.2,8.3,Yes,Low,3.1,Low
373,20,Female,6.7,92.8,8,63.1,4.0,8.3,Yes,Medium,2.3,High
374,16,Male,7.7,83.7,19,88.4,5.2,7.1,No,High,3.5,Excellent
375,19,Female,8.7,80.4,19,30.7,1.5,6.4,Yes,Medium,4.5,Excellent
376,20,Male,7.5,99.8,16,37.2,10.9,7.1,No,High,4.2,High
377,20,Female,9.3,98.7,15,86.7,1.8,7.4,No,Low,2.4,Excellent
378,22,Male,5.4,90.6,16,66.8,6.8,7.7,Yes,Low,1.6,High
379,19,Male,6.9,54.3,19,76.4,3.4,7.9,No,Low,3.3,Excellent
380,16,Male,4.0,68.6,19,82.2,1.3,7.9,Yes,Medium,1.2,High
381,20,Male,0.6,93.3,6,51.0,4.2,5.3,No,Low,3.4,Medium
382,22,Female,7.7,85.1,0,50.9,8.3,6.9,Yes,Medium,2.9,High
383,21,Male,8.8,56.1,11,48.5,2.0,6.0,Yes,High,2.5,High
384,20,Male,2.2,67.4,20,41.7,10.4,7.6,Yes,High,1.7,Medium
385,19,Male,0.8,51.0,19,51.3,8.6,7.0,No,High,4.0,Medium
386,17,Male,2.1,94.6,16,96.7,1.6,5.2,Yes,High,4.9,Excellent
387,19,Female,9.0,87.4,14,36.0,5.4,8.1,Yes,Low,1.7,High
388,18,Male,3.3,71.8,5,46.8,9.9,4.1,Yes,Low,2.5,Medium
389,16,Male,2.7,88.0,12,52.3,11.3,5.9,Yes,Low,1.9,Medium
390,23,Female,0.6,96.7,11,40.8,7.9,8.7,No,Medium,5.0,Medium
391,20,Male,3.3,64.0,2,35.4,8.5,8.6,No,High,4.9,Medium
392,19,Male,7.3,64.3,7,41.3,10.6,9.7,Yes,Medium,1.7,Medium
393,23,Male,9.6,74.1,15,66.9,6.0,7.5,Yes,Medium,2.1,Excellent
394,22,Male,3.5,85.3,14,71.8,8.8,6.9,No,Low,1.5,High
395,17,Female,2.8,99.7,20,45.1,7.4,8.0,No,Medium,3.5,High
396,16,Female,8.9,58.1,6,65.3,8.6,9.1,Yes,High,2.6,High
397,19,Female,8.6,67.1,15,30.4,10.7,7.6,Yes,High,4.7,High
398,23,Female,3.6,68.2,20,72.1,9.7,8.5,No,Medium,2.3,High
399,17,Female,1.2,86.3,10,30.1,2.4,5.9,Yes,High,2.9,Medium
400,18,Female,9.9,94.3,3,75.0,11.3,6.0,No,Low,4.1,Excellent
401,16,Male,7.0,59.2,15,63.8,1.5,4.4,Yes,High,2.1,High
402,16,Male,9.3,85.7,3,37.6,9.3,5.6,Yes,Medium,1.3,High
403,18,Male,3.7,95.5,10,36.2,4.1,6.9,Yes,Medium,3.0,Medium
404,20,Male,6.7,56.1,15,30.5,9.6,8.0,Yes,Medium,3.1,Medium
405,18,Female,6.9,81.8,15,68.6,1.2,7.3,Yes,High,3.9,Excellent
406,16,Male,8.8,60.1,6,86.5,3.4,8.3,Yes,High,3.3,Excellent
407,16,Male,9.9,72.1,5,90.0,1.9,6.7,Yes,High,4.1,Excellent
408,23,Female,1.5,56.3,9,69.8,9.3,7.1,No,Medium,4.6,Medium
409,17,Male,6.5,84.2,18,92.1,3.1,6.8,Yes,Medium,3.9,Excellent
410,18,Male,3.7,70.1,19,90.3,11.2,7.6,Yes,Low,4.2,High
411,17,Female,8.2,78.4,14,78.9,5.5,6.0,No,Medium,1.8,Excellent
412,18,Male,7.7,76.2,3,55.4,8.9,7.7,No,Low,1.7,Medium
413,22,Male,9.0,84.7,5,87.9,10.1,6.4,Yes,High,2.6,High
414,16,Female,3.8,94.8,18,57.4,11.5,7.6,No,High,1.5,High
415,23,Male,2.3,64.0,19,58.2,6.1,6.1,Yes,Medium,3.1,Medium
416,17,Male,0.7,79.8,11,77.5,8.4,5.0,Yes,Medium,3.4,Medium
417,18,Male,2.9,78.7,5,95.0,5.0,5.2,No,High,2.2,High
418,24,Male,4.0,65.8,12,65.0,4.1,4.9,Yes,Medium,5.0,High
419,22,Male,9.5,75.0,4,42.4,8.6,5.0,No,High,4.1,High
420,19,Female,5.2,52.0,13,40.0,5.4,7.7,No,Medium,4.1,Medium
421,20,Male,5.8,71.3,13,51.2,7.3,9.3,Yes,High,3.6,High
422,17,Male,8.9,63.5,16,62.0,3.2,9.3,Yes,Low,1.9,Excellent
423,23,Male,8.9,93.2,3,50.8,8.9,8.4,Yes,Low,1.8,High
424,19,Female,5.5,67.9,7,79.8,11.7,7.3,No,Medium,1.7,Medium
425,24,Female,1.6,59.6,0,68.0,6.9,6.8,Yes,Medium,4.1,Medium
426,20,Female,3.1,76.5,11,58.5,6.7,4.8,Yes,Medium,2.4,Medium
427,24,Male,4.8,90.5,12,44.9,10.4,5.2,Yes,Low,1.9,Medium
428,19,Male,7.6,67.7,20,72.4,2.7,9.6,No,Low,4.6,Excellent
429,20,Male,7.3,92.3,19,77.2,5.3,5.9,No,Medium,4.3,Excellent
430,24,Male,6.6,66.3,4,84.9,2.9,7.5,Yes,Medium,1.1,High
431,23,Male,8.9,86.8,6,99.4,7.0,7.7,Yes,Medium,2.1,Excellent
432,18,Female,8.1,55.8,2,46.2,7.8,5.3,Yes,High,2.7,Medium
433,16,Male,9.8,53.1,18,31.1,11.1,8.6,No,Low,1.9,High
434,18,Male,8.9,86.9,6,65.0,10.1,4.6,No,Low,2.9,High
435,19,Female,2.4,68.4,16,94.7,8.1,5.6,Yes,Medium,3.2,High
436,17,Female,1.0,69.6,12,47.4,9.5,7.3,Yes,Medium,3.1,Medium
437,16,Female,4.4,78.7,18,82.9,7.9,6.9,Yes,Medium,3.0,High
438,22,Female,6.4,99.3,12,52.4,7.3,8.4,Yes,High,4.4,High
439,23,Female,6.6,58.6,7,57.4,1.5,9.8,Yes,Low,1.0,High
440,22,Male,3.0,65.0,7,96.3,1.3,5.5,No,Low,1.2,High
441,20,Male,8.7,82.4,12,62.3,10.4,4.2,No,Low,4.5,Excellent
442,16,Male,3.6,85.0,1,80.8,4.1,6.0,Yes,Medium,4.1,High
443,22,Male,9.2,85.3,2,68.5,4.9,8.9,Yes,Low,4.0,Excellent
444,22,Male,5.0,79.8,12,83.5,5.9,8.4,No,High,2.1,High
445,24,Female,0.6,79.4,16,52.2,1.5,7.1,Yes,Medium,1.4,Medium
446,18,Male,2.0,57.4,5,91.4,11.6,6.7,Yes,Low,2.0,Medium
447,24,Male,1.5,91.7,2,68.4,2.1,6.3,Yes,Medium,4.7,Medium
448,16,Female,0.9,50.4,0,51.6,11.7,5.3,No,Medium,2.3,Low
449,16,Female,7.3,70.9,14,32.7,8.8,6.0,Yes,High,3.3,High
450,19,Male,2.3,60.8,7,30.9,11.4,5.2,No,Low,3.2,Low
451,24,Male,8.5,55.2,11,54.7,1.6,4.4,No,Low,1.2,High
452,21,Female,3.0,66.0,6,45.1,5.9,9.3,No,Low,4.1,Medium
453,18,Male,0.8,82.9,15,33.7,11.5,5.5,Yes,Medium,2.4,Low
454,16,Female,8.3,74.9,7,68.7,8.1,4.6,Yes,High,1.2,High
455,19,Male,4.9,93.7,8,99.2,7.0,7.0,Yes,Low,1.8,High
456,24,Female,6.2,80.0,7,59.6,8.4,5.5,No,High,2.7,High
457,18,Female,3.7,62.7,5,68.6,3.0,6.4,No,Medium,4.4,Medium
458,24,Female,0.9,75.8,0,45.4,9.2,9.8,Yes,Low,2.4,Low
459,22,Male,4.0,61.4,15,44.3,4.0,5.1,No,Medium,3.5,Medium
460,19,Female,5.4,58.9,0,53.0,4.1,5.9,Yes,Low,3.1,Medium
461,18,Female,0.6,97.8,12,88.5,7.6,7.1,Yes,Medium,2.4,Medium
462,20,Male,6.0,73.4,10,97.2,1.2,6.6,Yes,Medium,1.4,High
463,20,Male,9.0,82.6,10,81.8,1.6,4.6,No,High,4.5,Excellent
464,18,Male,2.6,93.7,18,31.4,1.2,8.5,No,Medium,4.6,High
465,24,Female,9.3,66.1,18,60.7,9.4,6.8,No,Low,1.7,High
466,19,Female,1.4,89.5,10,59.4,1.3,5.6,Yes,Medium,1.3,Medium
467,20,Female,8.3,89.4,14,95.5,2.1,8.6,Yes,Medium,4.9,Excellent
468,19,Male,8.5,91.2,9,82.2,7.7,6.3,No,Medium,3.0,Excellent
469,20,Male,2.9,59.5,19,80.0,6.2,5.9,Yes,Low,2.1,High
470,22,Female,9.6,98.1,15,69.5,5.0,8.5,No,Medium,1.4,Excellent
471,24,Male,4.5,63.7,2,75.2,4.9,4.7,Yes,Medium,3.5,Medium
472,22,Male,1.8,88.8,1,78.9,10.5,9.5,No,Low,3.7,Medium
473,20,Female,6.1,58.1,20,68.7,1.9,4.3,No,Low,4.5,Excellent
474,22,Female,10.0,96.2,13,89.1,11.2,4.8,Yes,Medium,1.6,Excellent
475,20,Male,9.0,71.4,14,32.6,3.6,5.4,No,Medium,4.9,Excellent
476,18,Female,3.1,83.4,7,95.9,6.4,8.1,No,High,4.2,High
477,22,Male,6.0,92.5,0,84.2,11.5,8.1,Yes,Medium,4.8,High
478,17,Male,1.6,64.1,13,67.0,8.0,10.0,Yes,Medium,1.6,Medium
479,24,Female,4.9,69.4,13,90.2,3.8,7.3,Yes,Medium,4.3,High
480,16,Female,5.5,65.7,18,88.0,11.8,9.0,Yes,Medium,3.7,High
481,21,Male,3.5,64.1,7,59.4,10.0,6.7,Yes,Medium,1.9,Medium
482,22,Male,5.1,75.5,8,88.8,4.5,7.9,Yes,Low,4.3,High
483,23,Female,9.2,77.3,14,43.2,7.6,4.4,No,High,4.0,Excellent
484,24,Male,5.3,53.8,11,62.8,7.1,8.9,Yes,Low,3.5,High
485,17,Male,8.4,83.7,17,46.3,7.8,7.9,No,Low,4.9,Excellent
486,17,Male,3.5,71.0,0,38.7,2.3,7.8,Yes,Low,3.4,Medium
487,20,Male,9.7,94.5,14,92.6,8.1,5.3,No,Medium,3.4,Excellent
488,20,Male,1.4,94.3,0,55.7,3.4,6.4,No,High,3.5,Medium
489,21,Female,6.1,86.0,0,77.9,4.5,5.4,Yes,Low,3.2,High
490,18,Male,8.0,92.7,20,56.3,7.0,8.2,Yes,Medium,4.8,Excellent
491,23,Male,8.2,96.1,1,68.1,3.3,10.0,No,Low,4.6,Excellent
492,16,Female,2.4,78.9,3,54.4,10.8,5.2,No,Medium,3.9,Medium
493,21,Female,4.3,98.6,16,82.0,5.6,4.7,Yes,Low,4.3,Excellent
494,19,Female,6.4,97.8,1,85.1,2.8,6.0,Yes,High,2.6,High
495,16,Male,3.5,55.5,6,60.1,1.7,7.0,Yes,Medium,4.9,Medium
496,22,Male,6.8,76.1,9,90.2,9.6,8.2,Yes,Low,3.7,High
497,24,Female,4.1,55.7,9,54.9,10.1,7.0,Yes,Medium,4.8,Medium
498,19,Female,3.8,84.2,12,83.4,1.9,9.9,Yes,Low,3.0,High
499,19,Female,1.5,88.3,4,75.5,7.0,8.4,No,Low,1.0,Medium
500,21,Female,0.9,94.2,6,61.9,8.2,5.1,Yes,Medium,1.8,Medium
501,18,Female,8.4,82.5,13,92.2,11.0,5.8,No,Medium,3.8,Excellent
502,21,Male,5.2,72.7,17,70.1,1.5,8.8,No,Low,3.1,High
503,22,Female,5.8,57.8,18,88.8,4.8,9.3,Yes,Medium,4.2,Excellent
504,18,Male,4.0,56.3,19,81.3,2.3,7.2,Yes,Low,2.2,High
505,22,Male,1.8,74.3,20,67.3,5.7,6.7,Yes,High,4.7,High
506,18,Female,4.8,91.6,20,52.8,5.1,4.9,Yes,Low,1.3,High
507,17,Female,2.7,87.5,9,96.6,7.5,5.5,No,Low,4.5,High
508,19,Female,8.5,94.0,7,34.0,8.4,8.2,No,Medium,3.5,High
509,23,Female,9.9,90.5,20,92.6,11.6,4.3,No,Medium,4.4,Excellent
510,24,Female,8.9,60.3,1,65.4,2.8,7.6,Yes,Medium,3.7,High
511,22,Male,5.5,60.0,13,82.4,9.8,5.4,No,Medium,4.4,High
512,16,Female,6.5,72.9,1,53.4,10.3,5.3,No,High,2.9,Medium
513,18,Female,9.5,59.6,11,56.9,7.2,6.5,Yes,Medium,3.2,High
514,24,Male,5.6,59.4,16,43.4,9.7,6.7,No,High,1.1,Medium
515,16,Female,6.6,63.4,17,96.8,4.8,7.9,Yes,Medium,4.1,Excellent
516,24,Female,6.5,51.1,16,33.0,1.4,4.9,Yes,Low,1.4,High
517,23,Female,7.2,78.6,14,57.1,2.7,6.1,No,Low,3.5,Excellent
518,16,Male,6.6,69.8,2,53.4,2.8,5.0,Yes,Medium,2.8,High
519,21,Female,6.9,61.9,20,86.9,10.6,7.2,No,Medium,4.9,Excellent
520,20,Female,7.4,56.7,18,65.1,11.5,5.2,Yes,Medium,2.4,High
521,21,Female,8.2,72.8,10,41.8,5.4,9.3,Yes,Medium,3.9,High
522,20,Female,4.3,80.1,17,65.6,8.2,4.3,No,Low,4.1,High
523,21,Male,7.6,98.7,20,46.5,4.3,7.4,No,Medium,4.9,Excellent
524,20,Female,1.5,62.7,2,31.2,5.9,8.2,No,High,1.7,Low
525,20,Male,8.8,51.3,17,68.1,7.8,9.4,No,High,4.1,Excellent
526,19,Female,3.3,86.8,3,55.2,10.4,5.5,No,Low,2.5,Medium
527,18,Female,4.3,61.8,8,46.7,5.7,8.1,Yes,Medium,2.6,Medium
528,18,Female,8.1,74.2,5,42.1,8.7,8.3,No,Medium,3.2,High
529,19,Male,6.6,90.4,6,61.8,3.7,7.5,No,Medium,2.6,High
530,24,Female,3.4,51.8,0,90.9,4.6,9.1,No,High,3.1,Medium
531,17,Female,2.6,57.1,2,83.1,3.4,6.7,Yes,Medium,3.0,Medium
532,24,Male,9.6,54.9,14,30.3,10.5,8.3,No,High,1.4,High
533,16,Female,1.3,61.7,1,81.2,2.3,5.1,Yes,Medium,1.1,Medium
534,16,Female,0.5,58.7,8,35.1,9.5,9.8,Yes,Low,1.3,Low
535,20,Female,6.9,65.8,7,68.4,8.0,7.7,No,Medium,3.8,High
536,21,Female,6.3,87.3,18,84.6,8.2,8.4,No,Medium,3.8,Excellent
537,21,Male,7.5,52.1,13,61.7,10.6,5.8,No,High,2.3,High
538,18,Male,7.5,53.7,9,56.4,6.8,6.5,No,High,1.7,High
539,22,Male,8.7,78.2,10,95.8,1.8,5.1,No,Medium,3.8,Excellent
540,24,Female,9.3,76.0,7,32.0,11.2,9.7,Yes,High,1.7,High
541,23,Female,7.9,73.7,3,37.4,4.7,9.4,No,Medium,4.2,High
542,21,Female,2.7,75.8,7,90.9,1.3,4.9,Yes,Low,3.1,High
543,23,Female,4.9,87.1,9,92.0,6.9,5.5,No,Medium,1.1,High
544,20,Male,6.6,78.8,14,56.1,4.9,7.2,No,High,2.4,High
545,23,Female,5.6,72.8,12,67.8,11.0,4.7,No,Medium,4.7,High
546,19,Male,2.0,54.1,4,41.5,6.6,7.5,No,Medium,3.6,Low
547,23,Female,6.1,98.7,14,91.9,1.6,5.6,Yes,Low,4.5,Excellent
548,17,Female,8.9,62.0,2,62.8,3.6,7.8,No,Low,4.0,High
549,20,Male,4.5,93.5,2,69.5,3.5,4.5,No,Medium,3.8,High
550,24,Female,6.9,68.9,12,38.3,9.4,5.0,No,Medium,1.2,Medium
551,19,Male,6.4,84.2,8,73.0,1.7,7.2,No,Low,3.1,High
552,21,Male,4.1,72.7,1,78.7,4.6,8.2,No,Low,2.5,Medium
553,16,Female,5.9,67.7,14,50.6,8.4,7.5,No,Medium,3.2,High
554,24,Male,2.5,80.7,17,92.7,7.7,5.9,No,Medium,2.4,High
555,16,Male,5.7,76.8,7,44.3,8.1,7.5,Yes,Medium,4.9,High
556,20,Female,8.1,61.6,2,92.8,7.2,5.6,Yes,Medium,4.7,High
557,19,Male,7.7,66.8,0,79.2,2.9,9.8,Yes,Low,4.5,High
558,18,Male,3.9,51.7,6,88.2,8.4,5.0,Yes,Medium,1.9,Medium
559,21,Female,1.6,59.7,5,78.9,11.5,7.7,Yes,Medium,3.8,Medium
560,17,Male,8.1,66.8,0,60.0,1.5,6.8,No,Low,4.4,High
561,18,Female,3.0,98.6,8,53.2,5.0,6.1,Yes,Medium,3.4,Medium
562,20,Male,1.0,76.4,10,81.4,4.2,7.0,Yes,Medium,4.1,Medium
563,24,Female,4.7,85.0,4,50.9,2.6,4.7,No,High,3.2,Medium
564,17,Female,7.5,83.7,2,34.3,3.9,6.6,Yes,Low,2.9,High
565,23,Female,8.2,99.0,8,47.3,1.3,9.4,No,Low,3.7,Excellent
566,17,Female,9.8,77.8,6,82.9,8.1,4.9,No,Medium,2.2,Excellent
567,20,Female,2.3,79.3,19,85.5,7.7,7.4,Yes,Low,4.6,High
568,22,Male,3.3,65.0,12,49.4,6.5,8.7,Yes,Low,2.3,Medium
569,23,Female,6.3,81.3,0,53.0,4.5,8.9,No,Medium,1.2,Medium
570,16,Female,8.2,87.9,19,68.5,11.7,5.0,Yes,Medium,3.8,Excellent
571,21,Male,2.7,55.2,2,48.3,7.8,8.4,Yes,Medium,4.7,Medium
572,16,Female,4.4,74.0,5,72.4,10.8,8.6,Yes,Low,2.5,Medium
573,17,Male,4.4,71.1,10,49.7,4.4,7.3,Yes,Low,2.0,Medium
574,16,Male,7.8,55.7,16,38.5,9.3,6.5,No,High,2.9,High
575,20,Female,2.8,67.1,14,40.8,1.1,4.4,Yes,High,4.4,Medium
576,24,Male,9.7,76.8,3,47.5,8.4,4.1,Yes,High,3.4,High
577,21,Male,5.3,82.5,0,41.8,9.2,7.5,Yes,High,3.2,Medium
578,16,Male,3.2,64.4,0,98.2,4.0,6.2,Yes,High,4.8,High
579,16,Female,3.2,73.8,5,76.1,12.0,5.7,No,Medium,3.0,Medium
580,17,Male,0.7,86.7,8,42.5,6.5,4.7,Yes,Medium,1.8,Low
581,24,Female,7.1,71.1,13,59.7,5.1,9.6,No,Low,2.2,High
582,18,Female,7.9,97.0,13,48.8,3.0,5.1,Yes,High,2.9,Excellent
583,16,Male,0.8,51.5,6,77.9,2.7,8.0,Yes,Low,2.6,Medium
584,20,Female,6.1,63.0,5,90.7,3.3,4.2,No,Medium,2.7,High
585,22,Male,7.9,56.7,18,58.1,6.9,7.9,No,Medium,2.5,High
586,21,Male,4.1,77.1,2,60.0,6.9,7.9,Yes,Medium,4.8,Medium
587,16,Female,4.6,58.9,4,57.9,6.8,9.4,Yes,Low,1.0,Medium
588,20,Female,3.9,87.1,5,61.4,10.5,7.6,Yes,Medium,3.4,Medium
589,20,Female,3.5,95.9,7,32.5,1.0,4.2,No,Medium,4.0,Medium
590,21,Male,5.2,60.4,12,71.5,3.9,9.8,Yes,Low,3.2,High
591,18,Male,2.1,95.3,12,96.6,10.7,4.6,No,Medium,4.5,High
592,20,Male,4.7,81.6,0,85.0,2.1,5.4,No,Medium,4.8,High
593,22,Female,9.4,59.8,18,90.3,3.1,8.5,No,High,1.6,Excellent
594,20,Male,0.8,86.8,20,46.0,4.6,8.2,Yes,Medium,2.4,Medium
595,20,Male,2.1,54.5,8,72.5,9.9,8.3,No,Medium,2.5,Medium
596,20,Male,7.9,84.6,3,92.5,7.4,6.5,Yes,Low,4.6,Excellent
597,18,Male,1.8,93.1,4,34.8,7.1,6.3,No,Low,3.9,Medium
598,16,Female,3.1,97.5,16,91.4,11.2,7.5,Yes,Medium,4.4,High
599,20,Male,4.8,52.7,6,34.5,6.4,5.6,Yes,Medium,4.6,Medium
600,24,Female,9.5,53.1,17,98.8,11.4,5.2,No,Low,1.1,Excellent
601,16,Male,2.2,96.5,12,35.9,2.5,5.0,No,Low,2.3,Medium
602,18,Male,9.3,89.5,0,55.8,5.4,6.3,Yes,Medium,1.7,High
603,19,Male,7.3,88.7,13,33.8,10.0,9.4,Yes,Medium,5.0,High
604,16,Female,6.9,87.1,13,34.0,2.7,9.5,No,Medium,2.4,High
605,16,Female,7.4,85.9,12,90.6,2.9,9.4,No,Low,3.3,Excellent
606,23,Female,0.8,80.7,17,34.5,5.2,5.2,No,High,1.4,Medium
607,17,Male,1.4,90.6,7,85.5,11.2,7.6,No,Medium,3.2,Medium
608,23,Male,3.7,51.7,0,93.5,3.0,7.9,Yes,Medium,4.1,Medium
609,22,Female,1.2,87.0,14,95.5,11.5,6.8,No,Low,3.7,High
610,17,Male,9.9,79.1,16,90.5,8.4,7.4,No,Low,3.2,Excellent
611,21,Male,6.0,95.4,16,96.9,6.2,4.8,No,Medium,1.8,Excellent
612,21,Female,5.1,96.8,1,33.6,1.2,9.4,Yes,High,3.7,Medium
613,18,Male,8.0,62.1,13,99.8,6.8,4.8,No,Medium,1.3,Excellent
614,17,Male,9.8,89.5,0,31.4,5.6,9.0,Yes,Low,1.5,High
615,16,Male,9.6,97.8,1,41.7,9.7,4.3,No,Medium,2.2,High
616,21,Female,8.0,63.3,6,35.7,7.2,6.4,No,High,2.0,Medium
617,20,Male,4.1,92.6,0,82.1,11.7,5.2,No,High,2.1,Medium
618,24,Female,1.1,79.3,9,36.1,2.2,5.0,No,Medium,2.5,Medium
619,16,Male,1.4,69.7,17,50.5,11.1,8.0,No,High,1.3,Medium
620,22,Female,0.5,91.2,2,74.7,5.2,9.3,No,Medium,2.7,Medium
621,20,Female,0.5,93.5,17,64.9,6.6,8.7,Yes,Medium,3.6,Medium
622,20,Female,9.4,64.1,18,39.5,10.4,5.7,No,Medium,3.5,High
623,17,Female,9.3,89.7,12,66.5,8.5,7.6,No,Medium,1.3,Excellent
624,18,Male,6.8,52.5,1,53.8,11.4,5.8,No,Low,2.4,Medium
625,22,Female,7.4,70.9,2,71.0,11.8,4.5,Yes,Medium,2.9,High
626,21,Male,5.4,53.5,3,67.7,8.1,4.7,No,Medium,1.5,Medium
627,17,Male,2.8,64.7,16,99.3,7.2,5.0,No,Medium,3.5,High
628,21,Female,9.2,97.5,7,90.4,3.8,8.0,No,Medium,3.9,Excellent
629,17,Male,3.1,86.7,7,30.3,4.0,4.8,Yes,Low,1.0,Medium
630,17,Male,7.5,87.8,2,42.3,3.8,7.5,No,Medium,4.3,High
631,17,Male,2.8,56.7,14,93.9,9.6,4.0,Yes,High,3.4,High
632,18,Male,8.8,78.9,10,67.8,7.8,8.4,No,High,1.0,High
633,17,Female,6.7,69.4,8,83.2,9.1,5.5,No,Medium,3.6,High
634,19,Male,6.6,86.7,10,65.2,10.0,7.4,No,Medium,4.3,High
635,24,Male,1.4,57.9,5,85.0,10.8,6.1,No,Medium,4.5,Medium
636,21,Male,4.5,64.1,9,39.3,2.6,7.2,Yes,Low,3.0,Medium
637,16,Male,5.5,94.9,9,81.7,10.6,5.2,Yes,Low,2.4,High
638,23,Male,3.3,58.5,17,90.9,8.1,7.7,Yes,High,2.4,High
639,22,Female,8.9,81.6,12,48.6,11.1,9.3,Yes,Medium,1.3,High
640,18,Male,8.5,65.8,16,55.8,11.2,7.5,Yes,Medium,2.0,High
641,16,Female,5.2,54.1,3,71.3,5.7,6.7,Yes,Low,1.8,Medium
642,20,Male,3.7,61.2,17,90.8,8.9,6.8,Yes,Medium,3.5,High
643,19,Female,8.1,93.5,0,93.5,10.1,6.4,No,Medium,1.7,High
644,23,Male,2.4,95.5,17,67.4,3.8,5.4,Yes,Medium,3.8,High
645,16,Male,1.2,71.0,6,76.1,6.3,6.3,No,Medium,3.6,Medium
646,16,Female,0.9,81.0,4,91.1,3.9,6.5,Yes,High,2.9,Medium
647,19,Female,0.9,76.0,15,46.2,2.0,8.1,Yes,Medium,1.1,Medium
648,23,Female,5.1,64.0,4,87.8,8.7,5.9,Yes,Medium,2.5,Medium
649,20,Male,2.9,67.2,9,48.3,7.3,6.3,No,Medium,1.5,Medium
650,17,Female,7.1,76.3,15,70.7,5.4,7.7,Yes,Low,4.2,Excellent
